carrier,plan_name,monthly_fee,perceived_price,total_benefit,monthly_benefit,benefit_duration,benefit_detail,collected_date,crawled_at
SKT,다이렉트 플랜,76000,76000,0,0,0,,2026-09-07,2026-09-07T05:46:45.262977
SKT,5GB,38000,38000,0,0,0,,2026-09-07,2026-09-07T05:46:45.263547
SKT,다이렉트5G,69000,69000,0,0,0,,2026-09-07,2026-09-07T05:46:45.264106
KT,요고 40,34000,29584,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-07,2026-09-07T05:46:46.933145
KT,요고 30,38000,33584,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-07,2026-09-07T05:46:46.934271
KT,요고 46,46000,41584,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-07,2026-09-07T05:46:46.935384
KT,요고 55,27610,23194,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-07,2026-09-07T05:46:46.936496
KT,요고 61,49000,44584,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-07,2026-09-07T05:46:46.937602
KT,요고 32,27610,23194,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-07,2026-09-07T05:46:46.938710
KT,요고 42,27610,23194,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-07,2026-09-07T05:46:46.939823
KT,요고 38,38000,33584,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-07,2026-09-07T05:46:46.940949
KT,요고 49,49000,44584,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-07,2026-09-07T05:46:46.942069
KT,요고 69,12000,7584,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-07,2026-09-07T05:46:46.943169
KT,요고 44,44000,39584,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-07,2026-09-07T05:46:46.944275
KT,요고 36,36000,31584,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-07,2026-09-07T05:46:46.945379
KT,요고 34,27610,23194,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-07,2026-09-07T05:46:46.946489
LG,너겟 49,49000,49000,0,0,0,,2026-09-07,2026-09-07T05:46:47.905611
LG,너겟 59,59000,59000,0,0,0,,2026-09-07,2026-09-07T05:46:47.905623
LG,너겟 65,65000,65000,0,0,0,,2026-09-07,2026-09-07T05:46:47.905624
